zona;código.x;Freq.x;personas;comuna;promedio_i;año;ingresos_expandidos;Freq.y;p;código.y;multipob;est_ing;ing_medio_zona;identificador
5102082030;05102;1;26867;Casablanca;252317,656716418;2017;6779018483,000000;52;1,93545985781814e-03;05102;13120518,149253732;13430697,736958884;258282,64878767083;region_05
5102092003;05102;6;26867;Casablanca;252317,656716418;2017;6779018483,000000;165;6,14136301038449e-03;05102;41632413,358208954;52122375,027835265;315893,18198688037;region_05
5102092040;05102;5;26867;Casablanca;252317,656716418;2017;6779018483,000000;138;5,13641269959430e-03;05102;34819836,626865678;44838799,963990822;324918,84031877405;region_05
5102102003;05102;3;26867;Casablanca;252317,656716418;2017;6779018483,000000;53;1,97268023969926e-03;05102;13372835,805970149;29812742,067019254;562504,56730225007;region_05
5102102033;05102;33;26867;Casablanca;252317,656716418;2017;6779018483,000000;835;3,10790188707336e-02;05102;210685243,358208954;234107183,254843473;280367,88413753710;region_05
5102102036;05102;2;26867;Casablanca;252317,656716418;2017;6779018483,000000;36;1,33993374772025e-03;05102;9083435,641791044;21908267,491891094;608562,98588586366;region_05
5102112023;05102;2;26867;Casablanca;252317,656716418;2017;6779018483,000000;45;1,67491718465031e-03;05102;11354294,552238805;21908267,491891094;486850,38870869100;region_05
5102112026;05102;16;26867;Casablanca;252317,656716418;2017;6779018483,000000;334;1,24316075482934e-02;05102;84274097,343283594;121487149,552628592;363733,98069649277;region_05
5102112028;05102;3;26867;Casablanca;252317,656716418;2017;6779018483,000000;324;1,20594037294823e-02;05102;81750920,776119411;29812742,067019254;92014,63600931867;region_05
5102112030;05102;4;26867;Casablanca;252317,656716418;2017;6779018483,000000;222;8,26292477760822e-03;05102;56014519,791044779;37420560,747767940;168561,08444940514;region_05
5102122009;05102;25;26867;Casablanca;252317,656716418;2017;6779018483,000000;760;2,82874902296498e-02;05102;191761419,104477614;181563875,346680224;238899,83598247397;region_05
5102122017;05102;21;26867;Casablanca;252317,656716418;2017;6779018483,000000;501;1,86474113224402e-02;05102;126411146,014925361;155023781,738386422;309428,70606464357;region_05
5102122021;05102;18;26867;Casablanca;252317,656716418;2017;6779018483,000000;422;1,57070011538318e-02;05102;106478051,134328350;134958950,067697018;319807,93854904507;region_05
5102122037;05102;1;26867;Casablanca;252317,656716418;2017;6779018483,000000;44;1,63769680276920e-03;05102;11101976,895522390;13430697,736958884;305243,13038542919;region_05
5102132002;05102;3;26867;Casablanca;252317,656716418;2017;6779018483,000000;53;1,97268023969926e-03;05102;13372835,805970149;29812742,067019254;562504,56730225007;region_05
5102132004;05102;4;26867;Casablanca;252317,656716418;2017;6779018483,000000;188;6,99743179365020e-03;05102;47435719,462686568;37420560,747767940;199045,53589238267;region_05
5102132020;05102;19;26867;Casablanca;252317,656716418;2017;6779018483,000000;468;1,74191387203633e-02;05102;118084663,343283594;141664748,970213234;302702,45506455813;region_05
5102132901;05102;1;26867;Casablanca;252317,656716418;2017;6779018483,000000;36;1,33993374772025e-03;05102;9083435,641791044;13430697,736958884;373074,93713774678;region_05
5103022001;05103;124;NA;NA;NA;NA;NA;2609;6,18950464983868e-02;05103;NA;813481613,284881949;NA;region_05
5103022002;05103;9;NA;NA;NA;NA;NA;134;3,17897134181059e-03;05103;NA;73439378,019657850;NA;region_05
5104012001;05104;1;NA;NA;NA;NA;NA;65;7,01943844492441e-02;05104;NA;13430697,736958884;NA;region_05
5104012002;05104;31;NA;NA;NA;NA;NA;839;9,06047516198704e-01;05104;NA;221026910,089303195;NA;region_05
5105012004;05105;6;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;145;7,81839749811280e-03;05105;33582862,983870961;52122375,027835265;359464,65536438115;region_05
5105012012;05105;3;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;18;9,70559689420899e-04;05105;4168907,129032258;29812742,067019254;1656263,44816773641;region_05
5105012015;05105;1;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;52;2,80383910277149e-03;05105;12043509,483870964;13430697,736958884;258282,64878767089;region_05
5105022012;05105;2;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;14;7,54879758438477e-04;05105;3242483,322580644;21908267,491891094;1564876,24942079256;region_05
5105022901;05105;1;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;28;1,50975951687695e-03;05105;6484966,645161289;13430697,736958884;479667,77631996019;region_05
5105032008;05105;1;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;54;2,91167906826270e-03;05105;12506721,387096772;13430697,736958884;248716,62475849787;region_05
5105042002;05105;5;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;61;3,28911894748194e-03;05105;14127963,048387093;44838799,963990822;735062,29449165286;region_05
5105042003;05105;10;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;216;1,16467162730508e-02;05105;50026885,548387088;80418828,159711331;372309,38962829323;region_05
5105042013;05105;1;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;23;1,24015960314893e-03;05105;5326936,887096774;13430697,736958884;583943,37986777758;region_05
5105042015;05105;1;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;47;2,53423918904346e-03;05105;10885479,725806450;13430697,736958884;285759,52631827415;region_05
5105042016;05105;1;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;52;2,80383910277149e-03;05105;12043509,483870964;13430697,736958884;258282,64878767089;region_05
5105052014;05105;33;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;772;4,16262266796075e-02;05105;178799794,645161271;234107183,254843473;303247,64670316514;region_05
5105072011;05105;6;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;169;9,11247708400733e-03;05105;39141405,822580643;52122375,027835265;308416,42028304888;region_05
5105082001;05105;33;18546;Puchuncaví;231605,951612903;2017;4295363978,612903;932;5,02534239189043e-02;05105;215856746,903225780;234107183,254843473;251187,96486571187;region_05
5107012010;05107;4;31923;Quintero;285125,804878049;2017;9102071069,121950;121;3,79037057920621e-03;05107;34500222,390243895;37420560,747767940;309260,83262618136;region_05
5107022004;05107;16;31923;Quintero;285125,804878049;2017;9102071069,121950;287;8,99038310935689e-03;05107;81831105,999999985;121487149,552628592;423300,17265724245;region_05
5107022013;05107;24;31923;Quintero;285125,804878049;2017;9102071069,121950;559;1,75108855683990e-02;05107;159385324,926829249;174948686,634924948;312967,23906068865;region_05
5107022016;05107;20;31923;Quintero;285125,804878049;2017;9102071069,121950;639;2,00169157034113e-02;05107;182195389,317073166;148352582,246155202;232163,66548694079;region_05
5107032002;05107;20;31923;Quintero;285125,804878049;2017;9102071069,121950;635;1,98916141966607e-02;05107;181054886,097560942;148352582,246155202;233626,11377347275;region_05
5107032003;05107;34;31923;Quintero;285125,804878049;2017;9102071069,121950;665;2,08313754972904e-02;05107;189608660,243902415;240635368,143076122;361857,69645575358;region_05
5107032006;05107;35;31923;Quintero;285125,804878049;2017;9102071069,121950;796;2,49349998433731e-02;05107;226960140,682926804;247156052,440006673;310497,55331659131;region_05
5107032007;05107;3;31923;Quintero;285125,804878049;2017;9102071069,121950;66;2,06747486138521e-03;05107;18818303,121951215;29812742,067019254;451708,21313665534;region_05
5107032011;05107;3;31923;Quintero;285125,804878049;2017;9102071069,121950;162;5,07471102340006e-03;05107;46190380,390243895;29812742,067019254;184029,27201863736;region_05
5107032012;05107;36;31923;Quintero;285125,804878049;2017;9102071069,121950;879;2,75350061084485e-02;05107;250625582,487804830;253669555,401812643;288588,80022959347;region_05
5107032014;05107;5;31923;Quintero;285125,804878049;2017;9102071069,121950;77;2,41205400494941e-03;05107;21954686,975609753;44838799,963990822;582322,07745442621;region_05
5201012002;05201;15;NA;NA;NA;NA;NA;278;3,58709677419355e-02;05201;NA;114717376,575812519;NA;region_05
5201022004;05201;3;NA;NA;NA;NA;NA;121;1,56129032258065e-02;05201;NA;29812742,067019254;NA;region_05
5301012009;05301;6;66708;Los Andes;280548,000000000;2017;18714795984,000000;74;1,10931222641962e-03;05301;20760551,999999996;52122375,027835265;704356,41929507127;region_05
5301022009;05301;7;66708;Los Andes;280548,000000000;2017;18714795984,000000;318;4,76704443245188e-03;05301;89214264,000000000;59303908,153635666;186490,27721269077;region_05
5301022014;05301;1;66708;Los Andes;280548,000000000;2017;18714795984,000000;101;1,51406128200516e-03;05301;28335348,000000000;13430697,736958884;132977,20531642460;region_05
5301022901;05301;4;66708;Los Andes;280548,000000000;2017;18714795984,000000;116;1,73892186844157e-03;05301;32543567,999999996;37420560,747767940;322591,04092903400;region_05
5301042003;05301;28;66708;Los Andes;280548,000000000;2017;18714795984,000000;945;1,41662169454938e-02;05301;265117860,000000030;201340707,147606581;213058,94936254661;region_05
5301042005;05301;17;66708;Los Andes;280548,000000000;2017;18714795984,000000;988;1,48108172932782e-02;05301;277181424,000000000;128233665,867841780;129791,15978526497;region_05
5301042007;05301;7;66708;Los Andes;280548,000000000;2017;18714795984,000000;301;4,51220243449062e-03;05301;84444948,000000000;59303908,153635666;197022,95067653045;region_05
5301042015;05301;1;66708;Los Andes;280548,000000000;2017;18714795984,000000;42;6,29609642021946e-04;05301;11783016,000000000;13430697,736958884;319778,51754664007;region_05
5301042901;05301;3;66708;Los Andes;280548,000000000;2017;18714795984,000000;79;1,18426575523176e-03;05301;22163292,000000000;29812742,067019254;377376,48186100321;region_05
5301052001;05301;38;66708;Los Andes;280548,000000000;2017;18714795984,000000;358;5,36667266294897e-03;05301;100436183,999999985;266676186,288785458;744905,54829269694;region_05
5301052010;05301;1;66708;Los Andes;280548,000000000;2017;18714795984,000000;103;1,54404269353001e-03;05301;28896444,000000000;13430697,736958884;130395,12365979499;region_05
5301052011;05301;16;66708;Los Andes;280548,000000000;2017;18714795984,000000;694;1,04035497991245e-02;05301;194700312,000000000;121487149,552628592;175053,52961473860;region_05
5301052013;05301;95;66708;Los Andes;280548,000000000;2017;18714795984,000000;1439;2,15716255921329e-02;05301;403708572,000000000;630803762,466263652;438362,58684243477;region_05
5302012008;05302;10;14832;Calle Larga;234044,574074074;2017;3471349122,666667;230;1,55070118662352e-02;05302;53830252,037037037;80418828,159711331;349647,07895526668;region_05
5302012009;05302;12;14832;Calle Larga;234044,574074074;2017;3471349122,666667;440;2,96655879180151e-02;05302;102979612,592592582;94242557,930050373;214187,63165920539;region_05
5302012012;05302;26;14832;Calle Larga;234044,574074074;2017;3471349122,666667;506;3,41154261057174e-02;05302;118426554,481481463;188167165,243765354;371871,86807068257;region_05
5302012013;05302;1;14832;Calle Larga;234044,574074074;2017;3471349122,666667;185;1,24730312837109e-02;05302;43298246,203703701;13430697,736958884;72598,36614572369;region_05
5302022006;05302;8;14832;Calle Larga;234044,574074074;2017;3471349122,666667;488;3,29018338727077e-02;05302;114213752,148148149;66404654,518713206;136075,11171867460;region_05
5302022010;05302;2;14832;Calle Larga;234044,574074074;2017;3471349122,666667;34;2,29234088457389e-03;05302;7957515,518518519;21908267,491891094;644360,80858503212;region_05
5302022011;05302;3;14832;Calle Larga;234044,574074074;2017;3471349122,666667;152;1,02481121898598e-02;05302;35574775,259259254;29812742,067019254;196136,46096723192;region_05
5302032011;05302;27;14832;Calle Larga;234044,574074074;2017;3471349122,666667;1163;7,84115426105717e-02;05302;272193839,648148119;194759236,576324046;167462,80015161139;region_05
5302042004;05302;6;14832;Calle Larga;234044,574074074;2017;3471349122,666667;202;1,36192017259978e-02;05302;47277003,962962963;52122375,027835265;258031,55954373893;region_05
5302052002;05302;1;14832;Calle Larga;234044,574074074;2017;3471349122,666667;51;3,43851132686084e-03;05302;11936273,277777776;13430697,736958884;263347,01445017417;region_05
5302052013;05302;3;14832;Calle Larga;234044,574074074;2017;3471349122,666667;571;3,84978425026969e-02;05302;133639451,796296299;29812742,067019254;52211,45721019134;region_05
5303012004;05303;26;10207;Rinconada;246136,888888889;2017;2512319224,888889;663;6,49554227490938e-02;05303;163188757,333333313;188167165,243765354;283811,71228320565;region_05
5303012006;05303;3;10207;Rinconada;246136,888888889;2017;2512319224,888889;113;1,10708337415499e-02;05303;27813468,444444444;29812742,067019254;263829,57581432967;region_05
5303012013;05303;1;10207;Rinconada;246136,888888889;2017;2512319224,888889;65;6,36817870089154e-03;05303;15998897,777777776;13430697,736958884;206626,11903013667;region_05
5303022008;05303;1;10207;Rinconada;246136,888888889;2017;2512319224,888889;17;1,66552366023317e-03;05303;4184327,111111111;13430697,736958884;790041,04335052252;region_05
5303022009;05303;5;10207;Rinconada;246136,888888889;2017;2512319224,888889;319;3,12530616243754e-02;05303;78517667,555555552;44838799,963990822;140560,50145451672;region_05
5303022010;05303;2;10207;Rinconada;246136,888888889;2017;2512319224,888889;66;6,46615068090526e-03;05303;16245034,666666668;21908267,491891094;331943,44684683473;region_05
5303032001;05303;1;10207;Rinconada;246136,888888889;2017;2512319224,888889;48;4,70265504065837e-03;05303;11814570,666666666;13430697,736958884;279806,20285331010;region_05
5303032014;05303;3;10207;Rinconada;246136,888888889;2017;2512319224,888889;73;7,15195454100127e-03;05303;17967992,888888892;29812742,067019254;408393,72694546916;region_05
5303042001;05303;8;10207;Rinconada;246136,888888889;2017;2512319224,888889;542;5,31008131674341e-02;05303;133406193,777777776;66404654,518713206;122517,81276515352;region_05
5303042003;05303;5;10207;Rinconada;246136,888888889;2017;2512319224,888889;62;6,07426276085040e-03;05303;15260487,111111108;44838799,963990822;723206,45103211014;region_05
5304012003;05304;2;18855;San Esteban;211907,333333333;2017;3995512770,000000;80;4,24290639087775e-03;05304;16952586,666666668;21908267,491891094;273853,34364863869;region_05
5304012008;05304;7;18855;San Esteban;211907,333333333;2017;3995512770,000000;736;3,90347387960753e-02;05304;155963797,333333313;59303908,153635666;80575,96216526585;region_05
5304012009;05304;4;18855;San Esteban;211907,333333333;2017;3995512770,000000;98;5,19756032882525e-03;05304;20766918,666666668;37420560,747767940;381842,45660987694;region_05
5304012024;05304;2;18855;San Esteban;211907,333333333;2017;3995512770,000000;80;4,24290639087775e-03;05304;16952586,666666668;21908267,491891094;273853,34364863869;region_05
5304022008;05304;6;18855;San Esteban;211907,333333333;2017;3995512770,000000;110;5,83399628745691e-03;05304;23309806,666666668;52122375,027835265;473839,77298032062;region_05
5304022012;05304;27;18855;San Esteban;211907,333333333;2017;3995512770,000000;828;4,39140811455847e-02;05304;175459272,000000000;194759236,576324046;235216,46929507735;region_05
5304022015;05304;35;18855;San Esteban;211907,333333333;2017;3995512770,000000;1299;6,88941925218775e-02;05304;275267626,000000000;247156052,440006673;190266,39910701057;region_05
5304032015;05304;6;18855;San Esteban;211907,333333333;2017;3995512770,000000;367;1,94643330681517e-02;05304;77769991,333333343;52122375,027835265;142022,82023933312;region_05
5304042004;05304;4;18855;San Esteban;211907,333333333;2017;3995512770,000000;230;1,21983558737735e-02;05304;48738686,666666664;37420560,747767940;162698,09020768671;region_05
5304052022;05304;2;18855;San Esteban;211907,333333333;2017;3995512770,000000;192;1,01829753381066e-02;05304;40686208,000000000;21908267,491891094;114105,55985359944;region_05
5304062005;05304;2;18855;San Esteban;211907,333333333;2017;3995512770,000000;26;1,37894457703527e-03;05304;5509590,666666668;21908267,491891094;842625,67276504193;region_05
5304062014;05304;1;18855;San Esteban;211907,333333333;2017;3995512770,000000;30;1,59108989657916e-03;05304;6357220,000000000;13430697,736958884;447689,92456529610;region_05
5304062016;05304;13;18855;San Esteban;211907,333333333;2017;3995512770,000000;432;2,29116945107399e-02;05304;91543968,000000000;101098155,793278098;234023,50878073633;region_05
5304062019;05304;3;18855;San Esteban;211907,333333333;2017;3995512770,000000;196;1,03951206576505e-02;05304;41533837,333333336;29812742,067019254;152105,82687254722;region_05
5304062020;05304;12;18855;San Esteban;211907,333333333;2017;3995512770,000000;209;1,10845929461681e-02;05304;44288632,666666672;94242557,930050373;450921,32980885345;region_05
5304072003;05304;33;18855;San Esteban;211907,333333333;2017;3995512770,000000;817;4,33306815168390e-02;05304;173128291,333333313;234107183,254843473;286544,89994472888;region_05
5304072006;05304;2;18855;San Esteban;211907,333333333;2017;3995512770,000000;148;7,84937682312384e-03;05304;31362285,333333332;21908267,491891094;148028,83440466956;region_05
5304072007;05304;4;18855;San Esteban;211907,333333333;2017;3995512770,000000;288;1,52744630071599e-02;05304;61029312,000000000;37420560,747767940;129932,50259641645;region_05
5304072023;05304;1;18855;San Esteban;211907,333333333;2017;3995512770,000000;95;5,03845133916733e-03;05304;20131196,666666664;13430697,736958884;141375,76565219881;region_05
5304082010;05304;8;18855;San Esteban;211907,333333333;2017;3995512770,000000;233;1,23574648634315e-02;05304;49374408,666666672;66404654,518713206;284998,51724769612;region_05
5304092011;05304;11;18855;San Esteban;211907,333333333;2017;3995512770,000000;522;2,76849642004773e-02;05304;110615628,000000000;87351119,945526749;167339,31024047270;region_05
5304092013;05304;13;18855;San Esteban;211907,333333333;2017;3995512770,000000;181;9,59957570936091e-03;05304;38355227,333333336;101098155,793278098;558553,34692418843;region_05
5304092025;05304;10;18855;San Esteban;211907,333333333;2017;3995512770,000000;183;9,70564836913286e-03;05304;38779042,000000007;80418828,159711331;439447,14841372304;region_05
5401012003;05401;1;35390;La Ligua;172675,911764706;2017;6111000517,352941;39;1,10200621644532e-03;05401;6734360,558823529;13430697,736958884;344376,86505022779;region_05
5401012011;05401;2;35390;La Ligua;172675,911764706;2017;6111000517,352941;29;8,19440519920882e-04;05401;5007601,441176470;21908267,491891094;755457,49972038239;region_05
5401022003;05401;3;35390;La Ligua;172675,911764706;2017;6111000517,352941;183;5,17095224639729e-03;05401;31599691,852941174;29812742,067019254;162911,15883617080;region_05
5401032018;05401;13;35390;La Ligua;172675,911764706;2017;6111000517,352941;501;1,41565413958745e-02;05401;86510631,794117630;101098155,793278098;201792,72613428763;region_05
5401042005;05401;5;35390;La Ligua;172675,911764706;2017;6111000517,352941;230;6,49901102006216e-03;05401;39715459,705882348;44838799,963990822;194951,30419126444;region_05
5401042010;05401;1;35390;La Ligua;172675,911764706;2017;6111000517,352941;40;1,13026278609777e-03;05401;6907036,470588235;13430697,736958884;335767,44342397212;region_05
5401052011;05401;1;35390;La Ligua;172675,911764706;2017;6111000517,352941;45;1,27154563435999e-03;05401;7770416,029411765;13430697,736958884;298459,94971019740;region_05
5401052019;05401;9;35390;La Ligua;172675,911764706;2017;6111000517,352941;351;9,91805594800791e-03;05401;60609245,029411763;73439378,019657850;209228,99720700242;region_05
5401052901;05401;4;35390;La Ligua;172675,911764706;2017;6111000517,352941;128;3,61684091551286e-03;05401;22102516,705882348;37420560,747767940;292348,13084193703;region_05
5401062001;05401;23;35390;La Ligua;172675,911764706;2017;6111000517,352941;1118;3,15908448714326e-02;05401;193051669,352941155;168320847,200184703;150555,31949927076;region_05
5401062020;05401;9;35390;La Ligua;172675,911764706;2017;6111000517,352941;283;7,99660921164171e-03;05401;48867283,029411756;73439378,019657850;259503,10254296061;region_05
5401072012;05401;38;35390;La Ligua;172675,911764706;2017;6111000517,352941;1495;4,22435716304041e-02;05401;258150488,088235259;266676186,288785458;178378,71992560901;region_05
5401082007;05401;7;35390;La Ligua;172675,911764706;2017;6111000517,352941;364;1,02853913534897e-02;05401;62854031,882352926;59303908,153635666;162922,82459790021;region_05
5401082015;05401;20;35390;La Ligua;172675,911764706;2017;6111000517,352941;469;1,32523311669963e-02;05401;80985002,617647052;148352582,246155202;316316,80649500043;region_05
5401082016;05401;9;35390;La Ligua;172675,911764706;2017;6111000517,352941;567;1,60214749929359e-02;05401;97907241,970588237;73439378,019657850;129522,71255671576;region_05
5401092014;05401;34;35390;La Ligua;172675,911764706;2017;6111000517,352941;763;2,15597626448149e-02;05401;131751720,676470578;240635368,143076122;315380,56113116135;region_05
5401102013;05401;3;35390;La Ligua;172675,911764706;2017;6111000517,352941;142;4,01243289064707e-03;05401;24519979,470588230;29812742,067019254;209948,88779591027;region_05
5401112012;05401;11;35390;La Ligua;172675,911764706;2017;6111000517,352941;652;1,84232834133936e-02;05401;112584694,470588222;87351119,945526749;133974,11034589991;region_05
5401122012;05401;17;35390;La Ligua;172675,911764706;2017;6111000517,352941;1716;4,84882735235942e-02;05401;296311864,588235259;128233665,867841780;74728,24351272831;region_05
5401132001;05401;8;35390;La Ligua;172675,911764706;2017;6111000517,352941;134;3,78638033342752e-03;05401;23138572,176470585;66404654,518713206;495557,12327397917;region_05
5401132002;05401;3;35390;La Ligua;172675,911764706;2017;6111000517,352941;113;3,19299237072619e-03;05401;19512378,029411763;29812742,067019254;263829,57581432973;region_05
5402012003;05402;5;19388;Cabildo;212985,047619048;2017;4129354103,238095;264;1,36166701052197e-02;05402;56228052,571428575;44838799,963990822;169843,93925754100;region_05
5402022006;05402;1;19388;Cabildo;212985,047619048;2017;4129354103,238095;54;2,78522797606767e-03;05402;11501192,571428571;13430697,736958884;248716,62475849784;region_05
5402032016;05402;2;19388;Cabildo;212985,047619048;2017;4129354103,238095;157;8,09779244893749e-03;05402;33438652,476190478;21908267,491891094;139543,10504389231;region_05
5402032018;05402;5;19388;Cabildo;212985,047619048;2017;4129354103,238095;211;1,08830204250052e-02;05402;44939845,047619052;44838799,963990822;212506,16096678114;region_05
5402042001;05402;1;19388;Cabildo;212985,047619048;2017;4129354103,238095;45;2,32102331338973e-03;05402;9584327,142857144;13430697,736958884;298459,94971019740;region_05
5402042007;05402;3;19388;Cabildo;212985,047619048;2017;4129354103,238095;120;6,18939550237260e-03;05402;25558205,714285713;29812742,067019254;248439,51722516044;region_05
5402052022;05402;14;19388;Cabildo;212985,047619048;2017;4129354103,238095;446;2,30039199504848e-02;05402;94991331,238095239;107921978,607676715;241977,53051048593;region_05
5402062014;05402;5;19388;Cabildo;212985,047619048;2017;4129354103,238095;683;3,52279760676707e-02;05402;145468787,523809522;44838799,963990822;65649,78032795142;region_05
5402072011;05402;8;19388;Cabildo;212985,047619048;2017;4129354103,238095;522;2,69238704353208e-02;05402;111178194,857142851;66404654,518713206;127211,98183661533;region_05
5402072023;05402;17;19388;Cabildo;212985,047619048;2017;4129354103,238095;656;3,38353620796369e-02;05402;139718191,238095224;128233665,867841780;195478,14918878319;region_05
5402082009;05402;3;19388;Cabildo;212985,047619048;2017;4129354103,238095;266;1,37198266969259e-02;05402;56654022,666666672;29812742,067019254;112077,97769556110;region_05
5402082013;05402;6;19388;Cabildo;212985,047619048;2017;4129354103,238095;276;1,42356096554570e-02;05402;58783873,142857142;52122375,027835265;188849,18488346110;region_05
5402092011;05402;1;19388;Cabildo;212985,047619048;2017;4129354103,238095;432;2,22818238085414e-02;05402;92009540,571428567;13430697,736958884;31089,57809481223;region_05
5402092012;05402;18;19388;Cabildo;212985,047619048;2017;4129354103,238095;1196;6,16876418403136e-02;05402;254730116,952380925;134958950,067697018;112841,93149472994;region_05
5402102012;05402;1;19388;Cabildo;212985,047619048;2017;4129354103,238095;172;8,87146688673406e-03;05402;36633428,190476194;13430697,736958884;78085,45195906328;region_05
5402102017;05402;7;19388;Cabildo;212985,047619048;2017;4129354103,238095;467;2,40870641634000e-02;05402;99464017,238095239;59303908,153635666;126989,09668872734;region_05
5402102019;05402;6;19388;Cabildo;212985,047619048;2017;4129354103,238095;565;2,91417371570043e-02;05402;120336551,904761896;52122375,027835265;92251,99119970843;region_05
5402112002;05402;5;19388;Cabildo;212985,047619048;2017;4129354103,238095;241;1,24303693005983e-02;05402;51329396,476190470;44838799,963990822;186053,11188377938;region_05
5403012901;05403;21;NA;NA;NA;NA;NA;527;8,29137822529893e-02;05403;NA;155023781,738386422;NA;region_05
5403022002;05403;3;NA;NA;NA;NA;NA;175;2,75330396475771e-02;05403;NA;29812742,067019254;NA;region_05
5403022003;05403;1;NA;NA;NA;NA;NA;199;3,13089993706734e-02;05403;NA;13430697,736958884;NA;region_05
5404012008;05404;1;9826;Petorca;270139,818181818;2017;2654393853,454545;78;7,93812334622430e-03;05404;21070905,818181816;13430697,736958884;172188,43252511389;region_05
5404022012;05404;9;9826;Petorca;270139,818181818;2017;2654393853,454545;435;4,42703032770202e-02;05404;117510820,909090921;73439378,019657850;168826,15636702953;region_05
5404032011;05404;8;9826;Petorca;270139,818181818;2017;2654393853,454545;374;3,80622837370242e-02;05404;101032292,000000000;66404654,518713206;177552,55218907274;region_05
5404042004;05404;12;9826;Petorca;270139,818181818;2017;2654393853,454545;511;5,20048849989823e-02;05404;138041447,090909094;94242557,930050373;184427,70632103790;region_05
5404042020;05404;1;9826;Petorca;270139,818181818;2017;2654393853,454545;84;8,54874821901079e-03;05404;22691744,727272727;13430697,736958884;159889,25877332003;region_05
5404052025;05404;2;9826;Petorca;270139,818181818;2017;2654393853,454545;61;6,20801953999593e-03;05404;16478528,909090910;21908267,491891094;359151,92609657528;region_05
5404062016;05404;9;9826;Petorca;270139,818181818;2017;2654393853,454545;605;6,15713413393039e-02;05404;163434590,000000000;73439378,019657850;121387,40168538487;region_05
5404072015;05404;25;9826;Petorca;270139,818181818;2017;2654393853,454545;605;6,15713413393039e-02;05404;163434590,000000000;181563875,346680224;300105,57908542186;region_05
5404072901;05404;3;9826;Petorca;270139,818181818;2017;2654393853,454545;27;2,74781192753918e-03;05404;7293775,090909090;29812742,067019254;1104175,63211182435;region_05
5404082022;05404;8;9826;Petorca;270139,818181818;2017;2654393853,454545;422;4,29472827193161e-02;05404;113999003,272727266;66404654,518713206;157357,00122917825;region_05
5404082024;05404;14;9826;Petorca;270139,818181818;2017;2654393853,454545;813;8,27396702625687e-02;05404;219623672,181818157;107921978,607676715;132745,36114105376;region_05
5404082027;05404;4;9826;Petorca;270139,818181818;2017;2654393853,454545;156;1,58762466924486e-02;05404;42141811,636363633;37420560,747767940;239875,38940876885;region_05
5404092019;05404;4;9826;Petorca;270139,818181818;2017;2654393853,454545;177;1,80134337472013e-02;05404;47814747,818181820;37420560,747767940;211415,59744501661;region_05
5404092029;05404;7;9826;Petorca;270139,818181818;2017;2654393853,454545;535;5,44473844901282e-02;05404;144524802,727272719;59303908,153635666;110848,42645539377;region_05
5405012009;05405;1;7339;Zapallar;235661,357142857;2017;1729518700,071429;74;1,00831175909524e-02;05405;17438940,428571429;13430697,736958884;181495,91536430924;region_05
5405022009;05405;1;7339;Zapallar;235661,357142857;2017;1729518700,071429;74;1,00831175909524e-02;05405;17438940,428571429;13430697,736958884;181495,91536430924;region_05
5405032004;05405;9;7339;Zapallar;235661,357142857;2017;1729518700,071429;167;2,27551437525548e-02;05405;39355446,642857142;73439378,019657850;439756,75460872962;region_05
5405032007;05405;6;7339;Zapallar;235661,357142857;2017;1729518700,071429;180;2,45265022482627e-02;05405;42419044,285714291;52122375,027835265;289568,75015464035;region_05
5405042002;05405;64;7339;Zapallar;235661,357142857;2017;1729518700,071429;1498;2,04115002043875e-01;05405;353020713,000000000;433967778,295320094;289698,11635201611;region_05
5405052003;05405;12;7339;Zapallar;235661,357142857;2017;1729518700,071429;300;4,08775037471045e-02;05405;70698407,142857134;94242557,930050373;314141,85976683465;region_05
5501052002;05501;39;90517;Quillota;212067,635294118;2017;19195726143,917648;958;1,05836472706784e-02;05501;203160794,611764729;273169850,637747884;285145,98187656357;region_05
5501052008;05501;8;90517;Quillota;212067,635294118;2017;19195726143,917648;243;2,68457858744766e-03;05501;51532435,376470588;66404654,518713206;273270,18320458109;region_05
5501062002;05501;47;90517;Quillota;212067,635294118;2017;19195726143,917648;1933;2,13551045659931e-02;05501;409926739,023529470;324916895,408685565;168089,44408105820;region_05
5501062004;05501;13;90517;Quillota;212067,635294118;2017;19195726143,917648;600;6,62858910480904e-03;05501;127240581,176470593;101098155,793278098;168496,92632213017;region_05
5501062008;05501;45;90517;Quillota;212067,635294118;2017;19195726143,917648;1397;1,54335649656971e-02;05501;296258486,505882382;312011135,833723843;223343,69064690324;region_05
5501062010;05501;41;90517;Quillota;212067,635294118;2017;19195726143,917648;1142;1,26164145961532e-02;05501;242181239,505882382;286139091,766446412;250559,62501440142;region_05
