zona;código.x;Freq.x;personas;comuna;promedio_i;año;ingresos_expandidos;Freq.y;p;código.y;multipob;est_ing;ing_medio_zona;identificador
6301111004;06301;1961;73973;San Fernando;324998,735955056;2017;24041131494,803368;4525;6,11709677855434e-02;06301;1470619280,196629047;1440047549,795100212;318242,5524409061;region_06
6301121001;06301;2015;73973;San Fernando;324998,735955056;2017;24041131494,803368;4899;6,62268665594203e-02;06301;1592168807,443820000;1480954531,986570358;302297,3121017698;region_06
6301121002;06301;742;73973;San Fernando;324998,735955056;2017;24041131494,803368;1889;2,55363443418545e-02;06301;613922612,219101071;528636953,698263586;279850,1607719765;region_06
6301131001;06301;1472;73973;San Fernando;324998,735955056;2017;24041131494,803368;3225;4,35969880902491e-02;06301;1048120923,455056071;1071339904,545599937;332198,4200141395;region_06
6301991999;06301;112;73973;San Fernando;324998,735955056;2017;24041131494,803368;231;3,12276100739459e-03;06301;75074708,005617976;75230773,723032787;325674,3451213540;region_06
6302011001;06302;1597;15037;Chépica;245508,714285714;2017;3691714536,714286;4019;2,67274057325264e-01;06302;986699522,714285612;1165270742,344014645;289940,4683612876;region_06
6302011002;06302;797;15037;Chépica;245508,714285714;2017;3691714536,714286;2127;1,41451087317949e-01;06302;522197035,285714328;569087615,924831867;267554,1212622623;region_06
6302021001;06302;908;15037;Chépica;245508,714285714;2017;3691714536,714286;2485;1,65259027731595e-01;06302;610089155,000000000;650984045,987534761;261965,4108601749;region_06
6302991999;06302;6;15037;Chépica;245508,714285714;2017;3691714536,714286;15;9,97539402806411e-04;06302;3682630,714285714;3679094,629769129;245272,9753179419;region_06
6303011001;06303;2058;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;4994;1,41077431565863e-01;06303;1301969038,211920500;1513553085,325167418;303074,3062325125;region_06
6303011002;06303;1482;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;3648;1,03053758580751e-01;06303;951057879,735099316;1078845500,718946218;295736,1569953252;region_06
6303011003;06303;218;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;471;1,33054606062318e-02;06303;122792834,801324487;149500425,179645330;317410,6691712216;region_06
6303021001;06303;617;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;1476;4,16960931099749e-02;06303;384803023,708609283;437062406,377610326;296112,7414482455;region_06
6303021002;06303;271;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;597;1,68648831887906e-02;06303;155641873,410596043;187110800,851748139;313418,4268873503;region_06
6303021003;06303;344;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;817;2,30797480154807e-02;06303;212997337,649006635;239284368,004044592;292881,7233831635;region_06
6303061001;06303;2281;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;5453;1,54043899545185e-01;06303;1421633393,145695210;1682941978,425524235;308626,8069733219;region_06
6303071001;06303;16;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;50;1,41246927879319e-03;06303;13035332,781456953;10115250,180760909;202305,0036152182;region_06
6303071002;06303;61;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;154;4,35040537868301e-03;06303;40148824,966887422;40205776,610215195;261076,4714949038;region_06
6303081001;06303;739;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;1759;4,96906692279443e-02;06303;458583007,251655579;526433178,111286044;299279,8056346140;region_06
6303081002;06303;108;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;237;6,69510438147970e-03;06303;61787477,384105965;72461837,628183827;305746,1503298896;region_06
6303091001;06303;101;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;235;6,63860561032798e-03;06303;61266064,072847687;67623953,674028575;287761,5049958663;region_06
6303101001;06303;143;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;302;8,53131444391084e-03;06303;78733409,999999985;96787355,547715262;320487,9322772029;region_06
6303101003;06303;34;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;96;2,71194101528292e-03;06303;25027838,940397352;22005501,273894377;229223,9716030664;region_06
6303111001;06303;77;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;169;4,77414616232097e-03;06303;44059424,801324509;51121081,740200713;302491,6079301817;region_06
6303991999;06303;15;35399;Chimbarongo;260706,655629139;2017;9228754902,615894;28;7,90982796124184e-04;06303;7299786,357615895;9464004,565598344;338000,1630570837;region_06
6304011001;06304;972;6811;Lolol;236668,212765957;2017;1611947197,148936;2382;3,49728380560857e-01;06304;563743682,808510542;698348256,999451637;293177,2699409957;region_06
6304991999;06304;23;6811;Lolol;236668,212765957;2017;1611947197,148936;47;6,90060196740567e-03;06304;11123405,999999998;14705954,944715977;312892,6583982123;region_06
6305011001;06305;2064;17833;Nancagua;245992,616541353;2017;4386786330,781955;4892;2,74322884539898e-01;06305;1203395880,120300770;1518103417,660205841;310323,6749100993;region_06
6305011002;06305;1557;17833;Nancagua;245992,616541353;2017;4386786330,781955;3882;2,17686311893680e-01;06305;954943337,413533807;1135187060,902361155;292423,2511340446;region_06
6305051001;06305;1048;17833;Nancagua;245992,616541353;2017;4386786330,781955;2560;1,43554085123086e-01;06305;629741098,345864534;754719147,713057876;294812,1670754132;region_06
6305991999;06305;2;17833;Nancagua;245992,616541353;2017;4386786330,781955;6;3,36454887007234e-04;06305;1475955,699248120;1185112,567002698;197518,7611671163;region_06
6306011001;06306;930;12482;Palmilla;246744,980198020;2017;3079870842,831683;2366;1,89552956257010e-01;06306;583798623,148514748;667254123,598019838;282017,8037185207;region_06
6306031001;06306;463;12482;Palmilla;246744,980198020;2017;3079870842,831683;1079;8,64444800512738e-02;06306;266237833,633663386;325053859,199356198;301254,7351245192;region_06
6306991999;06306;11;12482;Palmilla;246744,980198020;2017;3079870842,831683;19;1,52219195641724e-03;06306;4688154,623762377;6873550,619285222;361765,8220676432;region_06
6307011001;06307;1443;11007;Peralillo;265630,675925926;2017;2923796849,916667;3463;3,14617970382484e-01;06307;919879030,731481552;1049582693,111149549;303084,8088683654;region_06
6307011002;06307;703;11007;Peralillo;265630,675925926;2017;2923796849,916667;1841;1,67257199963660e-01;06307;489026074,379629672;500009924,506993592;271596,9171683833;region_06
6307021001;06307;519;11007;Peralillo;265630,675925926;2017;2923796849,916667;1331;1,20923048968838e-01;06307;353554429,657407403;365667259,789580941;274731,2244850345;region_06
6307991999;06307;1;11007;Peralillo;265630,675925926;2017;2923796849,916667;2;1,81702552920869e-04;06307;531261,351851852;579901,094398581;289950,5471992903;region_06
6308011001;06308;1091;8738;Placilla;240573,840707965;2017;2102134220,106195;2369;2,71114671549554e-01;06308;569919428,637168169;786670277,951892972;332068,5006128717;region_06
6308991999;06308;3;8738;Placilla;240573,840707965;2017;2102134220,106195;6;6,86655985351339e-04;06308;1443443,044247788;1800260,212913768;300043,3688189614;region_06
6310011001;06310;1088;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;2298;6,07053229428081e-02;06310;691643871,861386180;784439838,118735909;341357,6319054551;region_06
6310011002;06310;1386;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;3136;8,28424250429270e-02;06310;943862133,227722764;1006858452,202411652;321064,5574625038;region_06
6310021001;06310;1311;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;3074;8,12045964865936e-02;06310;925201593,603960395;950726049,487981915;309279,7818763767;region_06
6310021002;06310;813;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;1862;4,91876898692379e-02;06310;560418141,603960395;580871692,489529252;311961,1667505528;region_06
6310021003;06310;1427;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;3101;8,19178444062871e-02;06310;933327957,633663416;1037584525,441230297;334596,7511903355;region_06
6310021004;06310;1464;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;3550;9,37788931448950e-02;06310;1068466381,683168292;1065336570,403895617;300094,8085644777;region_06
6310071001;06310;1609;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;3375;8,91559899616959e-02;06310;1015795503,712871194;1174300451,156256199;347940,8744166686;region_06
6310081001;06310;902;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;2285;6,03619072777704e-02;06310;687731178,069306970;646548870,184116840;282953,5536910796;region_06
6310991999;06310;71;37855;Santa Cruz;300976,445544554;2017;11393463346,089109;143;3,77757231541408e-03;06310;43039631,712871291;47018669,382345617;328801,8837926267;region_06
7101011001;07101;781;220357;Talca;307377,364069952;2017;67732753814,362473;1693;7,68298715266590e-03;07101;520389877,370429218;524461856,079218805;309782,5493675244;region_07
7101011002;07101;865;220357;Talca;307377,364069952;2017;67732753814,362473;1889;8,57245288327577e-03;07101;580635840,728139877;582858918,563860297;308554,2184033141;region_07
7101021001;07101;500;220357;Talca;307377,364069952;2017;67732753814,362473;951;4,31572402964281e-03;07101;292315873,230524600;330789921,322511137;347833,7763643651;region_07
7101021002;07101;403;220357;Talca;307377,364069952;2017;67732753814,362473;912;4,13873850161329e-03;07101;280328156,031796455;264699585,208558321;290240,7732549981;region_07
7101021003;07101;368;220357;Talca;307377,364069952;2017;67732753814,362473;857;3,88914352618705e-03;07101;263422401,007949114;240977106,803076595;281186,8224073239;region_07
7101031001;07101;688;220357;Talca;307377,364069952;2017;67732753814,362473;1465;6,64830252726258e-03;07101;450307838,362480044;460054100,074218214;314030,1024397394;region_07
7101031002;07101;546;220357;Talca;307377,364069952;2017;67732753814,362473;1428;6,48039318015765e-03;07101;438934875,891891837;362287912,995685637;253703,0203051020;region_07
7101031003;07101;394;220357;Talca;307377,364069952;2017;67732753814,362473;1037;4,70599980940020e-03;07101;318750326,540540457;258592682,339346915;249366,1353320607;region_07
7101041001;07101;429;220357;Talca;307377,364069952;2017;67732753814,362473;1306;5,92674614375763e-03;07101;401434837,475357711;282367056,652616441;216207,5472072101;region_07
7101041002;07101;683;220357;Talca;307377,364069952;2017;67732753814,362473;1682;7,63306815758065e-03;07101;517008726,365659714;456599233,308752835;271462,0887685808;region_07
7101041003;07101;562;220357;Talca;307377,364069952;2017;67732753814,362473;1627;7,38347318215441e-03;07101;500102971,341812313;373264967,791054726;229419,1566017546;region_07
7101041004;07101;649;220357;Talca;307377,364069952;2017;67732753814,362473;1684;7,64214433850524e-03;07101;517623481,093799651;433128894,577999294;257202,4314596195;region_07
7101041005;07101;519;220357;Talca;307377,364069952;2017;67732753814,362473;1196;5,42755619290515e-03;07101;367623327,427662909;343788693,272919953;287448,7401947491;region_07
7101051001;07101;1067;220357;Talca;307377,364069952;2017;67732753814,362473;2870;1,30243196267874e-02;07101;882173034,880762935;724038400,742645860;252278,1884120718;region_07
7101051002;07101;422;220357;Talca;307377,364069952;2017;67732753814,362473;1049;4,76045689494774e-03;07101;322438854,909379959;277606811,306805670;264639,4769368977;region_07
7101061001;07101;804;220357;Talca;307377,364069952;2017;67732753814,362473;1756;7,96888685179050e-03;07101;539754651,306836128;540431542,678948283;307762,8375164854;region_07
7101061002;07101;516;220357;Talca;307377,364069952;2017;67732753814,362473;1371;6,22172202380682e-03;07101;421414366,139904559;341735181,627892196;249259,7969568871;region_07
7101061003;07101;1153;220357;Talca;307377,364069952;2017;67732753814,362473;3032;1,37594902816793e-02;07101;931968167,860095263;784427702,757034183;258716,2608037712;region_07
7101061004;07101;1224;220357;Talca;307377,364069952;2017;67732753814,362473;3215;1,45899608362793e-02;07101;988218225,484896541;834398272,977775455;259532,8998375662;region_07
7101061005;07101;1044;220357;Talca;307377,364069952;2017;67732753814,362473;2884;1,30878528932596e-02;07101;886476317,977742314;707914837,239614844;245462,8423160939;region_07
7101061006;07101;1286;220357;Talca;307377,364069952;2017;67732753814,362473;3367;1,52797505865482e-02;07101;1034939584,823529363;878114176,415731668;260800,1711956435;region_07
7101071001;07101;832;220357;Talca;307377,364069952;2017;67732753814,362473;2136;9,69336122746271e-03;07101;656558049,653418064;559893504,164480805;262122,4270432963;region_07
7101071002;07101;1337;220357;Talca;307377,364069952;2017;67732753814,362473;3210;1,45672703839678e-02;07101;986681338,664546728;914127101,726875901;284774,7980457557;region_07
7101071003;07101;663;220357;Talca;307377,364069952;2017;67732753814,362473;1773;8,04603438964952e-03;07101;544980066,496025324;442788288,743231058;249739,5875596340;region_07
7101071004;07101;718;220357;Talca;307377,364069952;2017;67732753814,362473;1769;8,02788202780034e-03;07101;543750557,039745569;480800743,242629707;271792,3930144882;region_07
7101071005;07101;728;220357;Talca;307377,364069952;2017;67732753814,362473;1956;8,87650494424956e-03;07101;601230124,120826721;487722800,406550765;249347,0349726742;region_07
7101071006;07101;1282;220357;Talca;307377,364069952;2017;67732753814,362473;3097;1,40544661617285e-02;07101;951947696,524642110;875291629,616476774;282625,6472768734;region_07
7101071007;07101;1608;220357;Talca;307377,364069952;2017;67732753814,362473;3759;1,70586820477679e-02;07101;1155431511,538950682;1106224349,506574392;294286,8713771148;region_07
7101071008;07101;1152;220357;Talca;307377,364069952;2017;67732753814,362473;2586;1,17355019354956e-02;07101;794877863,484896660;783724612,507514834;303064,4286571983;region_07
7101071009;07101;1616;220357;Talca;307377,364069952;2017;67732753814,362473;3775;1,71312914951647e-02;07101;1160349549,364069939;1111912577,670418739;294546,3781908394;region_07
7101071010;07101;903;220357;Talca;307377,364069952;2017;67732753814,362473;2262;1,02651606257119e-02;07101;695287597,526232123;609340221,702183962;269381,1767029991;region_07
7101081001;07101;459;220357;Talca;307377,364069952;2017;67732753814,362473;1170;5,30956584088547e-03;07101;359631515,961844146;302797062,751755238;258800,9083348335;region_07
7101081002;07101;705;220357;Talca;307377,364069952;2017;67732753814,362473;1841;8,35462454108560e-03;07101;565881727,252782226;471806897,102268159;256277,5106476198;region_07
7101081003;07101;552;220357;Talca;307377,364069952;2017;67732753814,362473;1281;5,81329388220025e-03;07101;393750403,373608828;366403063,952897608;286028,9336088194;region_07
7101081004;07101;700;220357;Talca;307377,364069952;2017;67732753814,362473;1562;7,08849730210522e-03;07101;480123442,677265465;468349197,307646275;299839,4348960604;region_07
7101081005;07101;1659;220357;Talca;307377,364069952;2017;67732753814,362473;3349;1,51980649582269e-02;07101;1029406792,270270109;1142502837,205362082;341147,4581084987;region_07
7101081006;07101;649;220357;Talca;307377,364069952;2017;67732753814,362473;1555;7,05673066886915e-03;07101;477971801,128775775;433128894,577999294;278539,4820437295;region_07
7101091001;07101;50;220357;Talca;307377,364069952;2017;67732753814,362473;179;8,12318192750854e-04;07101;55020548,168521456;30626125,070145864;171095,6707829378;region_07
7101101001;07101;537;220357;Talca;307377,364069952;2017;67732753814,362473;1347;6,11280785271174e-03;07101;414037309,402225733;356118028,255544305;264378,6401303224;region_07
7101111001;07101;2167;220357;Talca;307377,364069952;2017;67732753814,362473;5385;2,44376171394601e-02;07101;1655227105,516692877;1505745648,649906397;279618,5048560643;region_07
7101111002;07101;1518;220357;Talca;307377,364069952;2017;67732753814,362473;3446;1,56382597330695e-02;07101;1059222396,585055590;1042298128,096347451;302466,0847638850;region_07
7101111003;07101;1378;220357;Talca;307377,364069952;2017;67732753814,362473;3435;1,55883407379843e-02;07101;1055841245,580286145;943112106,966707349;274559,5653469308;region_07
7101111004;07101;149;220357;Talca;307377,364069952;2017;67732753814,362473;347;1,57471739041646e-03;07101;106659945,332273424;94662004,146070242;272801,1646860814;region_07
7101111005;07101;2187;220357;Talca;307377,364069952;2017;67732753814,362473;5190;2,35526894993125e-02;07101;1595288519,523052454;1520109910,692021847;292892,0829849752;region_07
7101111006;07101;3632;220357;Talca;307377,364069952;2017;67732753814,362473;7789;3,53471866108179e-02;07101;2394162288,740858078;2567693812,997042656;329656,4145586138;region_07
7101111007;07101;776;220357;Talca;307377,364069952;2017;67732753814,362473;1912;8,67682896390857e-03;07101;587705520,101748705;520992251,147157073;272485,4870016512;region_07
7101111008;07101;2257;220357;Talca;307377,364069952;2017;67732753814,362473;5035;2,28492854776567e-02;07101;1547645028,092209816;1570419195,914973497;311900,5354349500;region_07
7101111009;07101;1549;220357;Talca;307377,364069952;2017;67732753814,362473;3737;1,69588440575974e-02;07101;1148669209,529411793;1064303212,101511955;284801,5017665271;region_07
7101111010;07101;786;220357;Talca;307377,364069952;2017;67732753814,362473;1695;7,69206333359049e-03;07101;521004632,098569095;527932204,333617508;311464,4273354675;region_07
7101121001;07101;1758;220357;Talca;307377,364069952;2017;67732753814,362473;4067;1,84564139101549e-02;07101;1250103739,672496080;1213031416,153556585;298261,9661061118;region_07
7101121002;07101;790;220357;Talca;307377,364069952;2017;67732753814,362473;1855;8,41815780755773e-03;07101;570185010,349761367;530709015,055696905;286096,5040731520;region_07
7101121003;07101;1565;220357;Talca;307377,364069952;2017;67732753814,362473;3773;1,71222153142401e-02;07101;1159734794,635930061;1075666460,389107466;285095,8018524006;region_07
7101121004;07101;1739;220357;Talca;307377,364069952;2017;67732753814,362473;4426;2,00855883861189e-02;07101;1360452213,373608828;1199485083,592317343;271008,8304546582;region_07
7101121005;07101;137;220357;Talca;307377,364069952;2017;67732753814,362473;344;1,56110311902957e-03;07101;105737813,240063578;86794027,903428108;252308,2206495003;region_07
7101121006;07101;2861;220357;Talca;307377,364069952;2017;67732753814,362473;6821;3,09543150433161e-02;07101;2096621000,321144342;2006540074,349938631;294170,9535771791;region_07
7101121007;07101;957;220357;Talca;307377,364069952;2017;67732753814,362473;2524;1,14541403268333e-02;07101;775820466,912559509;647035397,707927823;256353,1686639968;region_07
7101121008;07101;862;220357;Talca;307377,364069952;2017;67732753814,362473;2216;1,00564084644463e-02;07101;681148238,779014230;580769924,872882128;262080,2910076183;region_07
7101121009;07101;1071;220357;Talca;307377,364069952;2017;67732753814,362473;2511;1,13951451508234e-02;07101;771824561,179650068;726843693,174118996;289463,8363895337;region_07
7101121010;07101;923;220357;Talca;307377,364069952;2017;67732753814,362473;2406;1,09186456522824e-02;07101;739549937,952305198;623292836,840376854;259057,7044224343;region_07
7101131001;07101;529;220357;Talca;307377,364069952;2017;67732753814,362473;1494;6,77990715066914e-03;07101;459221781,920508683;350636588,505934834;234696,5117174932;region_07
7101131002;07101;1670;220357;Talca;307377,364069952;2017;67732753814,362473;4280;1,94230271786238e-02;07101;1315575118,219395638;1150332542,578349352;268769,2856491471;region_07
7101131003;07101;1487;220357;Talca;307377,364069952;2017;67732753814,362473;3547;1,60966068697613e-02;07101;1090267510,356120825;1020308076,307304621;287653,8134500436;region_07
7101131004;07101;1474;220357;Talca;307377,364069952;2017;67732753814,362473;3431;1,55701883761351e-02;07101;1054611736,124006271;1011090987,622438788;294692,7973251060;region_07
7101131005;07101;1165;220357;Talca;307377,364069952;2017;67732753814,362473;2875;1,30470100790989e-02;07101;883709921,701112866;792866372,402021170;275779,6077920073;region_07
7101131006;07101;861;220357;Talca;307377,364069952;2017;67732753814,362473;2089;9,48007097573483e-03;07101;642111313,542130232;580073647,658004642;277680,0611096240;region_07
7101131007;07101;1219;220357;Talca;307377,364069952;2017;67732753814,362473;2855;1,29562482698530e-02;07101;877562374,419713616;830875975,550857902;291024,8600878662;region_07
7101131008;07101;1471;220357;Talca;307377,364069952;2017;67732753814,362473;3485;1,58152452610990e-02;07101;1071210113,783783793;1008964352,531330824;289516,3134953603;region_07
7101141001;07101;1243;220357;Talca;307377,364069952;2017;67732753814,362473;3226;1,46398798313646e-02;07101;991599376,489666104;847787378,198035598;262798,3193422304;region_07
7101141002;07101;1009;220357;Talca;307377,364069952;2017;67732753814,362473;2620;1,18897970112136e-02;07101;805328693,863274932;683401863,861419082;260840,4060539767;region_07
7101141003;07101;829;220357;Talca;307377,364069952;2017;67732753814,362473;2174;9,86580866502993e-03;07101;668238389,488076210;557807232,351833940;256581,0636392981;region_07
7101141004;07101;2083;220357;Talca;307377,364069952;2017;67732753814,362473;5692;2,58308109113847e-02;07101;1749591956,286168575;1445464651,305957556;253946,7061324591;region_07
7101141005;07101;1789;220357;Talca;307377,364069952;2017;67732753814,362473;4770;2,16466915051485e-02;07101;1466190026,613672256;1235143823,048694611;258940,0048320114;region_07
7101141006;07101;1540;220357;Talca;307377,364069952;2017;67732753814,362473;4860;2,20551196467550e-02;07101;1493853989,379968166;1057913108,039108157;217677,5942467301;region_07
7101141007;07101;2050;220357;Talca;307377,364069952;2017;67732753814,362473;4908;2,22729479889452e-02;07101;1508608102,855325699;1421804899,068221331;289691,2997286515;region_07
7101141008;07101;1953;220357;Talca;307377,364069952;2017;67732753814,362473;4971;2,25588476880698e-02;07101;1527972876,791732550;1352334092,735381603;272044,6776776065;region_07
7101141009;07101;1449;220357;Talca;307377,364069952;2017;67732753814,362473;3856;1,74988768226106e-02;07101;1185247115,853736162;993373481,223853111;257617,6040518291;region_07
7101141010;07101;891;220357;Talca;307377,364069952;2017;67732753814,362473;2182;9,90211338872829e-03;07101;670697408,400635839;600973600,192031622;275423,2814812244;region_07
7101151001;07101;111;220357;Talca;307377,364069952;2017;67732753814,362473;282;1,27974151036727e-03;07101;86680416,667726532;69828718,495384693;247619,5691325698;region_07
7101161001;07101;593;220357;Talca;307377,364069952;2017;67732753814,362473;1644;7,46062072001343e-03;07101;505328386,531001508;394562537,162169456;240001,5432859912;region_07
7101991999;07101;374;220357;Talca;307377,364069952;2017;67732753814,362473;883;4,00713387820673e-03;07101;271414212,473767877;245038647,520543158;277506,9620844203;region_07
7102011001;07102;815;46068;Constitución;280736,884615385;2017;12932986800,461538;1744;3,78570808370235e-02;07102;489605126,769230723;548074651,616655588;314262,9883123025;region_07
7102011002;07102;973;46068;Constitución;280736,884615385;2017;12932986800,461538;2069;4,49118694104367e-02;07102;580844614,269230723;658218200,311492085;318133,4945923113;region_07
7102021001;07102;1958;46068;Constitución;280736,884615385;2017;12932986800,461538;4504;9,77685161066250e-02;07102;1264438928,307692289;1355912288,579465628;301046,2452441087;region_07
7102021002;07102;1524;46068;Constitución;280736,884615385;2017;12932986800,461538;3767;8,17704263263002e-02;07102;1057535844,346153736;1046556012,639047384;277822,1429888632;region_07
7102021003;07102;2349;46068;Constitución;280736,884615385;2017;12932986800,461538;5586;1,21255535295650e-01;07102;1568196237,461538315;1636619179,794407845;292985,8896875059;region_07
7102021004;07102;2145;46068;Constitución;280736,884615385;2017;12932986800,461538;5245;1,13853434054007e-01;07102;1472464959,807692289;1489950084,696112633;284070,5595226144;region_07
7102021005;07102;1035;46068;Constitución;280736,884615385;2017;12932986800,461538;2544;5,52227142485022e-02;07102;714194634,461538553;701608837,138798475;275789,6372400937;region_07
7102031001;07102;1623;46068;Constitución;280736,884615385;2017;12932986800,461538;4021;8,72840149344447e-02;07102;1128843013,038461447;1116890550,453225374;277764,3746464127;region_07
7102031002;07102;1809;46068;Constitución;280736,884615385;2017;12932986800,461538;4542;9,85933836936702e-02;07102;1275106929,923077106;1249416711,709445477;275080,7379369100;region_07
7102041001;07102;804;46068;Constitución;280736,884615385;2017;12932986800,461538;2083;4,52157679951376e-02;07102;584774930,653846145;540431542,678948283;259448,6522702584;region_07
7102071001;07102;396;46068;Constitución;280736,884615385;2017;12932986800,461538;1093;2,37257966484328e-02;07102;306845414,884615362;259949372,228847355;237831,0816366398;region_07
7102991999;07102;41;46068;Constitución;280736,884615385;2017;12932986800,461538;75;1,62802813232613e-03;07102;21055266,346153848;24947216,552997932;332629,5540399724;region_07
7103011001;07103;1351;9448;Curepto;281855,537634409;2017;2662971119,569893;3368;3,56477561388654e-01;07103;949289450,752688289;924021122,005448461;274353,0647284586;region_07
7103991999;07103;9;9448;Curepto;281855,537634409;2017;2662971119,569893;21;2,22269263336156e-03;07103;5918966,290322580;5205300,584192730;247871,4563901300;region_07
7104011001;07104;1309;4142;Empedrado;209235,178571429;2017;866652109,642857;2983;7,20183486238532e-01;07104;624148537,678571463;894349494,647061110;299815,4524462156;region_07
7104021001;07104;8;4142;Empedrado;209235,178571429;2017;866652109,642857;22;5,31144374698213e-03;07104;4603173,928571429;4608734,779012523;209487,9445005692;region_07
7104991999;07104;2;4142;Empedrado;209235,178571429;2017;866652109,642857;3;7,24287783679382e-04;07104;627705,535714286;1099959,429255034;366653,1430850113;region_07
7105011001;07105;1838;49721;Maule;245019,693693694;2017;12182624190,144144;4782;9,61766657951369e-02;07105;1171684175,243243217;1270121765,831486225;265604,7189108085;region_07
7105051001;07105;307;49721;Maule;245019,693693694;2017;12182624190,144144;620;1,24695802578387e-02;07105;151912210,090090066;199817125,762661278;322285,6867139698;region_07
7105051002;07105;1486;49721;Maule;245019,693693694;2017;12182624190,144144;3942;7,92823957683876e-02;07105;965867632,540540576;1019598973,455990911;258650,1708411950;region_07
7105051003;07105;809;49721;Maule;245019,693693694;2017;12182624190,144144;2173;4,37038675811026e-02;07105;532427794,396396458;543905252,211373806;250301,5426651513;region_07
7105051004;07105;2489;49721;Maule;245019,693693694;2017;12182624190,144144;5904;1,18742583616581e-01;07105;1446596271,567567587;1737523827,615379572;294296,0412627676;region_07
7105051005;07105;1411;49721;Maule;245019,693693694;2017;12182624190,144144;3310;6,65714687958810e-02;07105;811015186,126126170;966462513,371083379;291982,6324383937;region_07
7105051006;07105;1748;49721;Maule;245019,693693694;2017;12182624190,144144;4085;8,21584441181794e-02;07105;1000905448,738738656;1205901153,412364244;295202,2407374209;region_07
7105051007;07105;1264;49721;Maule;245019,693693694;2017;12182624190,144144;3405;6,84821302870015e-02;07105;834292057,027027011;862593828,345124722;253331,5208062040;region_07
7105051008;07105;1301;49721;Maule;245019,693693694;2017;12182624190,144144;3158;6,35144104100883e-02;07105;773772192,684684634;888701336,161454082;281412,7093608151;region_07
7105051009;07105;1557;49721;Maule;245019,693693694;2017;12182624190,144144;3721;7,48375937732548e-02;07105;911718280,234234214;1069984347,846597672;287552,9018668631;region_07
7105051010;07105;841;49721;Maule;245019,693693694;2017;12182624190,144144;2133;4,28993785322097e-02;07105;522627006,648648620;566153826,456057549;265426,0789761170;region_07
7105061001;07105;580;49721;Maule;245019,693693694;2017;12182624190,144144;1452;2,92029524748094e-02;07105;355768595,243243217;385626647,061896145;265583,0902630139;region_07
7105081001;07105;34;49721;Maule;245019,693693694;2017;12182624190,144144;84;1,68942700267493e-03;07105;20581654,270270269;20558748,622207146;244747,0074072279;region_07
7105991999;07105;34;49721;Maule;245019,693693694;2017;12182624190,144144;65;1,30729470445084e-03;07105;15926280,090090090;20558748,622207146;316288,4403416484;region_07
7106011001;07106;1066;8422;Pelarco;216777,500000000;2017;1825700105,000000;2582;3,06578009973878e-01;07106;559719505,000000000;723337132,563877821;280146,0621858551;region_07
7106991999;07106;3;8422;Pelarco;216777,500000000;2017;1825700105,000000;5;5,93683210638803e-04;07106;1083887,500000000;1672476,321297500;334495,2642595000;region_07
7107011001;07107;1055;8245;Pencahue;233692,611111111;2017;1926795578,611111;2361;2,86355366889024e-01;07107;551748254,833333373;715624639,767171264;303102,3463647485;region_07
7107011002;07107;481;8245;Pencahue;233692,611111111;2017;1926795578,611111;1072;1,30018192844148e-01;07107;250518479,111111134;317807670,563269377;296462,3792567811;region_07
7107991999;07107;2;8245;Pencahue;233692,611111111;2017;1926795578,611111;5;6,06428138265616e-04;07107;1168463,055555556;1099959,429255034;219991,8858510068;region_07
7108011001;07108;1847;13906;Río Claro;224864,201754386;2017;3126961589,596491;4295;3,08859485114339e-01;07108;965791746,535087585;1276549703,318127155;297217,6259180739;region_07
7108991999;07108;47;13906;Río Claro;224864,201754386;2017;3126961589,596491;118;8,48554580756508e-03;07108;26533975,807017539;28729016,417368341;243466,2408251554;region_07
7109011001;07109;1977;43269;San Clemente;247003,523364486;2017;10687595452,457943;5796;1,33952714414477e-01;07109;1431632421,420560598;1369512214,851379156;236285,7513546203;region_07
7109011002;07109;1250;43269;San Clemente;247003,523364486;2017;10687595452,457943;3632;8,39400032355728e-02;07109;897116796,859812975;852721938,524101615;234780,2694174288;region_07
7109011003;07109;758;43269;San Clemente;247003,523364486;2017;10687595452,457943;2152;4,97353763664517e-02;07109;531551582,280373812;508507900,239451230;236295,4926763249;region_07
